x, y, z, alpha, beta, gamma, zero
0.52273, -1.03784e-16, 0.604936, -6.15127e-17, 0.270228, 3.14159, 0
0.52273, -1.03784e-16, 0.604936, -6.15138e-17, 0.270233, 3.14159, 0
0.522729, -1.03783e-16, 0.604935, -6.15148e-17, 0.270237, 3.14159, 0
0.522729, -1.03783e-16, 0.604935, -6.15159e-17, 0.270242, 3.14159, 0
0.522728, -1.03782e-16, 0.604935, -6.15169e-17, 0.270247, 3.14159, 0
0.522728, -1.03781e-16, 0.604934, -6.15179e-17, 0.270251, 3.14159, 0
0.522727, -1.03781e-16, 0.604934, -6.1519e-17, 0.270256, 3.14159, 0
0.522727, -1.0378e-16, 0.604934, -6.152e-17, 0.27026, 3.14159, 0
0.522726, -1.0378e-16, 0.604933, -6.1521e-17, 0.270264, 3.14159, 0
0.522726, -1.03779e-16, 0.604933, -6.1522e-17, 0.270269, 3.14159, 0
0.522725, -1.03779e-16, 0.604933, -6.1523e-17, 0.270273, 3.14159, 0
0.522725, -1.03778e-16, 0.604932, -6.15239e-17, 0.270277, 3.14159, 0
0.522724, -1.03778e-16, 0.604932, -6.15249e-17, 0.270282, 3.14159, 0
0.522724, -1.03777e-16, 0.604932, -6.15258e-17, 0.270286, 3.14159, 0
0.522723, -1.03777e-16, 0.604932, -6.15268e-17, 0.27029, 3.14159, 0
0.522723, -1.03776e-16, 0.604931, -6.15277e-17, 0.270294, 3.14159, 0
0.522722, -1.03776e-16, 0.604931, -6.15286e-17, 0.270298, 3.14159, 0
0.522722, -1.03775e-16, 0.604931, -6.15295e-17, 0.270302, 3.14159, 0
0.522721, -1.03775e-16, 0.60493, -6.15304e-17, 0.270306, 3.14159, 0
0.522721, -1.03774e-16, 0.60493, -6.15313e-17, 0.27031, 3.14159, 0
0.52272, -1.03774e-16, 0.60493, -6.15322e-17, 0.270314, 3.14159, 0
0.52272, -1.03773e-16, 0.60493, -6.15331e-17, 0.270318, 3.14159, 0
0.522719, -1.03773e-16, 0.604929, -6.1534e-17, 0.270322, 3.14159, 0
0.522719, -1.03773e-16, 0.604929, -6.15348e-17, 0.270325, 3.14159, 0
0.522719, -1.03772e-16, 0.604929, -6.15357e-17, 0.270329, 3.14159, 0
0.522718, -1.03772e-16, 0.604928, -6.15365e-17, 0.270333, 3.14159, 0
0.522718, -1.03771e-16, 0.604928, -6.15374e-17, 0.270337, 3.14159, 0
0.522717, -1.03771e-16, 0.604928, -6.15382e-17, 0.27034, 3.14159, 0
0.522717, -1.0377e-16, 0.604928, -6.1539e-17, 0.270344, 3.14159, 0
0.522716, -1.0377e-16, 0.604927, -6.15398e-17, 0.270347, 3.14159, 0
0.522716, -1.03769e-16, 0.604927, -6.15406e-17, 0.270351, 3.14159, 0
0.522716, -1.03769e-16, 0.604927, -6.15414e-17, 0.270354, 3.14159, 0
0.522715, -1.03768e-16, 0.604927, -6.15422e-17, 0.270358, 3.14159, 0
0.522715, -1.03768e-16, 0.604926, -6.1543e-17, 0.270361, 3.14159, 0
0.522714, -1.03767e-16, 0.604926, -6.15438e-17, 0.270365, 3.14159, 0
0.522714, -1.03767e-16, 0.604926, -6.15445e-17, 0.270368, 3.14159, 0
0.522714, -1.03766e-16, 0.604926, -6.15453e-17, 0.270371, 3.14159, 0
0.522713, -1.03766e-16, 0.604925, -6.1546e-17, 0.270375, 3.14159, 0
0.522713, -1.03766e-16, 0.604925, -6.15468e-17, 0.270378, 3.14159, 0
0.522712, -1.03765e-16, 0.604925, -6.15475e-17, 0.270381, 3.14159, 0
0.522712, -1.03765e-16, 0.604925, -6.15482e-17, 0.270384, 3.14159, 0
0.522712, -1.03764e-16, 0.604925, -6.15489e-17, 0.270387, 3.14159, 0
0.522711, -1.03764e-16, 0.604924, -6.15496e-17, 0.270391, 3.14159, 0
0.522711, -1.03764e-16, 0.604924, -6.15504e-17, 0.270394, 3.14159, 0
0.522711, -1.03763e-16, 0.604924, -6.1551e-17, 0.270397, 3.14159, 0
0.52271, -1.03763e-16, 0.604924, -6.15517e-17, 0.2704, 3.14159, 0
0.52271, -1.03762e-16, 0.604923, -6.15524e-17, 0.270403, 3.14159, 0
0.52271, -1.03762e-16, 0.604923, -6.15531e-17, 0.270406, 3.14159, 0
0.522709, -1.03762e-16, 0.604923, -6.15538e-17, 0.270409, 3.14159, 0
0.522709, -1.03761e-16, 0.604923, -6.15544e-17, 0.270412, 3.14159, 0
0.522709, -1.03761e-16, 0.604923, -6.15551e-17, 0.270414, 3.14159, 0
0.522708, -1.0376e-16, 0.604922, -6.15557e-17, 0.270417, 3.14159, 0
0.522708, -1.0376e-16, 0.604922, -6.15564e-17, 0.27042, 3.14159, 0
0.522708, -1.0376e-16, 0.604922, -6.1557e-17, 0.270423, 3.14159, 0
0.522707, -1.03759e-16, 0.604922, -6.15576e-17, 0.270426, 3.14159, 0
0.522707, -1.03759e-16, 0.604922, -6.15583e-17, 0.270428, 3.14159, 0
0.522707, -1.03759e-16, 0.604921, -6.15589e-17, 0.270431, 3.14159, 0
0.522706, -1.03758e-16, 0.604921, -6.15595e-17, 0.270434, 3.14159, 0
0.522706, -1.03758e-16, 0.604921, -6.15601e-17, 0.270437, 3.14159, 0
0.522706, -1.03758e-16, 0.604921, -6.15607e-17, 0.270439, 3.14159, 0
0.522705, -1.03757e-16, 0.604921, -6.15613e-17, 0.270442, 3.14159, 0
0.522705, -1.03757e-16, 0.60492, -6.15619e-17, 0.270444, 3.14159, 0
0.522705, -1.03756e-16, 0.60492, -6.15625e-17, 0.270447, 3.14159, 0
0.522704, -1.03756e-16, 0.60492, -6.1563e-17, 0.270449, 3.14159, 0
0.522704, -1.03756e-16, 0.60492, -6.15636e-17, 0.270452, 3.14159, 0
0.522704, -1.03755e-16, 0.60492, -6.15642e-17, 0.270454, 3.14159, 0
0.522704, -1.03755e-16, 0.604919, -6.15647e-17, 0.270457, 3.14159, 0
0.522703, -1.03755e-16, 0.604919, -6.15653e-17, 0.270459, 3.14159, 0
0.522703, -1.03754e-16, 0.604919, -6.15658e-17, 0.270462, 3.14159, 0
0.522703, -1.03754e-16, 0.604919, -6.15664e-17, 0.270464, 3.14159, 0
0.522702, -1.03754e-16, 0.604919, -6.15669e-17, 0.270466, 3.14159, 0
0.522702, -1.03753e-16, 0.604919, -6.15674e-17, 0.270469, 3.14159, 0
0.522702, -1.03753e-16, 0.604918, -6.1568e-17, 0.270471, 3.14159, 0
0.522702, -1.03753e-16, 0.604918, -6.15685e-17, 0.270473, 3.14159, 0
0.522701, -1.03753e-16, 0.604918, -6.1569e-17, 0.270476, 3.14159, 0
0.522701, -1.03752e-16, 0.604918, -6.15695e-17, 0.270478, 3.14159, 0
0.522701, -1.03752e-16, 0.604918, -6.157e-17, 0.27048, 3.14159, 0
0.522701, -1.03752e-16, 0.604918, -6.15705e-17, 0.270482, 3.14159, 0
0.5227, -1.03751e-16, 0.604917, -6.1571e-17, 0.270484, 3.14159, 0
0.5227, -1.03751e-16, 0.604917, -6.15715e-17, 0.270487, 3.14159, 0
0.5227, -1.03751e-16, 0.604917, -6.1572e-17, 0.270489, 3.14159, 0
0.5227, -1.0375e-16, 0.604917, -6.15725e-17, 0.270491, 3.14159, 0
0.522699, -1.0375e-16, 0.604917, -6.15729e-17, 0.270493, 3.14159, 0
0.522699, -1.0375e-16, 0.604917, -6.15734e-17, 0.270495, 3.14159, 0
0.522699, -1.0375e-16, 0.604917, -6.15739e-17, 0.270497, 3.14159, 0
0.522699, -1.03749e-16, 0.604916, -6.15743e-17, 0.270499, 3.14159, 0
0.522698, -1.03749e-16, 0.604916, -6.15748e-17, 0.270501, 3.14159, 0
0.522698, -1.03749e-16, 0.604916, -6.15752e-17, 0.270503, 3.14159, 0
0.522698, -1.03749e-16, 0.604916, -6.15757e-17, 0.270505, 3.14159, 0
0.522698, -1.03748e-16, 0.604916, -6.15761e-17, 0.270507, 3.14159, 0
0.522697, -1.03748e-16, 0.604916, -6.15766e-17, 0.270509, 3.14159, 0
0.522697, -1.03748e-16, 0.604916, -6.1577e-17, 0.270511, 3.14159, 0
0.522697, -1.03748e-16, 0.604915, -6.15774e-17, 0.270513, 3.14159, 0
0.522697, -1.03747e-16, 0.604915, -6.15779e-17, 0.270515, 3.14159, 0
0.522697, -1.03747e-16, 0.604915, -6.15783e-17, 0.270516, 3.14159, 0
0.522696, -1.03747e-16, 0.604915, -6.15787e-17, 0.270518, 3.14159, 0
0.522696, -1.03747e-16, 0.604915, -6.15791e-17, 0.27052, 3.14159, 0
0.522696, -1.03746e-16, 0.604915, -6.15795e-17, 0.270522, 3.14159, 0
0.522696, -1.03746e-16, 0.604915, -6.15799e-17, 0.270524, 3.14159, 0
0.522695, -1.03746e-16, 0.604914, -6.15803e-17, 0.270525, 3.14159, 0
0.522695, -1.03746e-16, 0.604914, -6.15807e-17, 0.270527, 3.14159, 0
0.522695, -1.03745e-16, 0.604914, -6.15811e-17, 0.270529, 3.14159, 0
0.522695, -1.03745e-16, 0.604914, -6.15815e-17, 0.270531, 3.14159, 0
0.522695, -1.03745e-16, 0.604914, -6.15819e-17, 0.270532, 3.14159, 0
0.522694, -1.03745e-16, 0.604914, -6.15823e-17, 0.270534, 3.14159, 0
0.522694, -1.03744e-16, 0.604914, -6.15827e-17, 0.270536, 3.14159, 0
0.522694, -1.03744e-16, 0.604914, -6.1583e-17, 0.270537, 3.14159, 0
0.522694, -1.03744e-16, 0.604913, -6.15834e-17, 0.270539, 3.14159, 0
0.522694, -1.03744e-16, 0.604913, -6.15838e-17, 0.270541, 3.14159, 0
0.522694, -1.03743e-16, 0.604913, -6.15841e-17, 0.270542, 3.14159, 0
0.522693, -1.03743e-16, 0.604913, -6.15845e-17, 0.270544, 3.14159, 0
0.522693, -1.03743e-16, 0.604913, -6.15848e-17, 0.270545, 3.14159, 0
0.522693, -1.03743e-16, 0.604913, -6.15852e-17, 0.270547, 3.14159, 0
0.522693, -1.03743e-16, 0.604913, -6.15855e-17, 0.270548, 3.14159, 0
0.522693, -1.03742e-16, 0.604913, -6.15859e-17, 0.27055, 3.14159, 0
0.522692, -1.03742e-16, 0.604913, -6.15862e-17, 0.270551, 3.14159, 0
0.522692, -1.03742e-16, 0.604912, -6.15866e-17, 0.270553, 3.14159, 0
0.522692, -1.03742e-16, 0.604912, -6.15869e-17, 0.270554, 3.14159, 0
0.522692, -1.03741e-16, 0.604912, -6.15872e-17, 0.270556, 3.14159, 0
0.522692, -1.03741e-16, 0.604912, -6.15876e-17, 0.270557, 3.14159, 0
0.522692, -1.03741e-16, 0.604912, -6.15879e-17, 0.270559, 3.14159, 0
0.522691, -1.03741e-16, 0.604912, -6.15882e-17, 0.27056, 3.14159, 0
0.522691, -1.03741e-16, 0.604912, -6.15885e-17, 0.270562, 3.14159, 0
0.522691, -1.0374e-16, 0.604912, -6.15888e-17, 0.270563, 3.14159, 0
0.522691, -1.0374e-16, 0.604912, -6.15892e-17, 0.270564, 3.14159, 0
0.522691, -1.0374e-16, 0.604912, -6.15895e-17, 0.270566, 3.14159, 0
0.522691, -1.0374e-16, 0.604911, -6.15898e-17, 0.270567, 3.14159, 0
0.52269, -1.0374e-16, 0.604911, -6.15901e-17, 0.270568, 3.14159, 0
0.52269, -1.03739e-16, 0.604911, -6.15904e-17, 0.27057, 3.14159, 0
0.52269, -1.03739e-16, 0.604911, -6.15907e-17, 0.270571, 3.14159, 0
0.52269, -1.03739e-16, 0.604911, -6.1591e-17, 0.270572, 3.14159, 0
0.52269, -1.03739e-16, 0.604911, -6.15912e-17, 0.270573, 3.14159, 0
0.52269, -1.03739e-16, 0.604911, -6.15915e-17, 0.270575, 3.14159, 0
0.52269, -1.03738e-16, 0.604911, -6.15918e-17, 0.270576, 3.14159, 0
0.522689, -1.03738e-16, 0.604911, -6.15921e-17, 0.270577, 3.14159, 0
0.522689, -1.03738e-16, 0.604911, -6.15924e-17, 0.270578, 3.14159, 0
0.522689, -1.03738e-16, 0.604911, -6.15927e-17, 0.27058, 3.14159, 0
0.522689, -1.03738e-16, 0.60491, -6.15929e-17, 0.270581, 3.14159, 0
0.522689, -1.03737e-16, 0.60491, -6.15932e-17, 0.270582, 3.14159, 0
0.522689, -1.03737e-16, 0.60491, -6.15935e-17, 0.270583, 3.14159, 0
0.522689, -1.03737e-16, 0.60491, -6.15937e-17, 0.270584, 3.14159, 0
0.522688, -1.03737e-16, 0.60491, -6.1594e-17, 0.270586, 3.14159, 0
0.522688, -1.03737e-16, 0.60491, -6.15943e-17, 0.270587, 3.14159, 0
0.522688, -1.03737e-16, 0.60491, -6.15945e-17, 0.270588, 3.14159, 0
0.522688, -1.03736e-16, 0.60491, -6.15948e-17, 0.270589, 3.14159, 0
0.522688, -1.03736e-16, 0.60491, -6.1595e-17, 0.27059, 3.14159, 0
0.522688, -1.03736e-16, 0.60491, -6.15953e-17, 0.270591, 3.14159, 0
0.522688, -1.03736e-16, 0.60491, -6.15955e-17, 0.270592, 3.14159, 0
0.522688, -1.03736e-16, 0.60491, -6.15958e-17, 0.270593, 3.14159, 0
0.522687, -1.03736e-16, 0.604909, -6.1596e-17, 0.270594, 3.14159, 0
0.522687, -1.03735e-16, 0.604909, -6.15963e-17, 0.270595, 3.14159, 0
0.522687, -1.03735e-16, 0.604909, -6.15965e-17, 0.270597, 3.14159, 0
0.522687, -1.03735e-16, 0.604909, -6.15967e-17, 0.270598, 3.14159, 0
0.522687, -1.03735e-16, 0.604909, -6.1597e-17, 0.270599, 3.14159, 0
0.522687, -1.03735e-16, 0.604909, -6.15972e-17, 0.2706, 3.14159, 0
0.522687, -1.03735e-16, 0.604909, -6.15974e-17, 0.270601, 3.14159, 0
0.522687, -1.03734e-16, 0.604909, -6.15976e-17, 0.270602, 3.14159, 0
0.522686, -1.03734e-16, 0.604909, -6.15979e-17, 0.270603, 3.14159, 0
0.522686, -1.03734e-16, 0.604909, -6.15981e-17, 0.270604, 3.14159, 0
0.522686, -1.03734e-16, 0.604909, -6.15983e-17, 0.270605, 3.14159, 0
0.522686, -1.03734e-16, 0.604909, -6.15985e-17, 0.270605, 3.14159, 0
0.522686, -1.03734e-16, 0.604909, -6.15987e-17, 0.270606, 3.14159, 0
0.522686, -1.03734e-16, 0.604909, -6.1599e-17, 0.270607, 3.14159, 0
0.522686, -1.03733e-16, 0.604908, -6.15992e-17, 0.270608, 3.14159, 0
0.522686, -1.03733e-16, 0.604908, -6.15994e-17, 0.270609, 3.14159, 0
0.522686, -1.03733e-16, 0.604908, -6.15996e-17, 0.27061, 3.14159, 0
0.522685, -1.03733e-16, 0.604908, -6.15998e-17, 0.270611, 3.14159, 0
0.522685, -1.03733e-16, 0.604908, -6.16e-17, 0.270612, 3.14159, 0
0.522685, -1.03733e-16, 0.604908, -6.16002e-17, 0.270613, 3.14159, 0
0.522685, -1.03733e-16, 0.604908, -6.16004e-17, 0.270614, 3.14159, 0
0.522685, -1.03732e-16, 0.604908, -6.16006e-17, 0.270615, 3.14159, 0
0.522685, -1.03732e-16, 0.604908, -6.16008e-17, 0.270615, 3.14159, 0
0.522685, -1.03732e-16, 0.604908, -6.1601e-17, 0.270616, 3.14159, 0
0.522685, -1.03732e-16, 0.604908, -6.16012e-17, 0.270617, 3.14159, 0
0.522685, -1.03732e-16, 0.604908, -6.16013e-17, 0.270618, 3.14159, 0
0.522685, -1.03732e-16, 0.604908, -6.16015e-17, 0.270619, 3.14159, 0
0.522684, -1.03732e-16, 0.604908, -6.16017e-17, 0.27062, 3.14159, 0
0.522684, -1.03731e-16, 0.604908, -6.16019e-17, 0.27062, 3.14159, 0
0.522684, -1.03731e-16, 0.604908, -6.16021e-17, 0.270621, 3.14159, 0
0.522684, -1.03731e-16, 0.604907, -6.16023e-17, 0.270622, 3.14159, 0
0.522684, -1.03731e-16, 0.604907, -6.16024e-17, 0.270623, 3.14159, 0
0.522684, -1.03731e-16, 0.604907, -6.16026e-17, 0.270623, 3.14159, 0
0.522684, -1.03731e-16, 0.604907, -6.16028e-17, 0.270624, 3.14159, 0
0.522684, -1.03731e-16, 0.604907, -6.1603e-17, 0.270625, 3.14159, 0
0.522684, -1.03731e-16, 0.604907, -6.16031e-17, 0.270626, 3.14159, 0
0.522684, -1.0373e-16, 0.604907, -6.16033e-17, 0.270626, 3.14159, 0
0.522684, -1.0373e-16, 0.604907, -6.16035e-17, 0.270627, 3.14159, 0
0.522683, -1.0373e-16, 0.604907, -6.16036e-17, 0.270628, 3.14159, 0
0.522683, -1.0373e-16, 0.604907, -6.16038e-17, 0.270629, 3.14159, 0
0.522683, -1.0373e-16, 0.604907, -6.1604e-17, 0.270629, 3.14159, 0
0.522683, -1.0373e-16, 0.604907, -6.16041e-17, 0.27063, 3.14159, 0
0.522683, -1.0373e-16, 0.604907, -6.16043e-17, 0.270631, 3.14159, 0
0.522683, -1.0373e-16, 0.604907, -6.16044e-17, 0.270631, 3.14159, 0
0.522683, -1.03729e-16, 0.604907, -6.16046e-17, 0.270632, 3.14159, 0
0.522683, -1.03729e-16, 0.604907, -6.16047e-17, 0.270633, 3.14159, 0
0.522683, -1.03729e-16, 0.604907, -6.16049e-17, 0.270634, 3.14159, 0
0.522683, -1.03729e-16, 0.604907, -6.1605e-17, 0.270634, 3.14159, 0
0.522683, -1.03729e-16, 0.604907, -6.16052e-17, 0.270635, 3.14159, 0
0.522683, -1.03729e-16, 0.604906, -6.16053e-17, 0.270635, 3.14159, 0
0.522682, -1.03729e-16, 0.604906, -6.16055e-17, 0.270636, 3.14159, 0
0.522682, -1.03729e-16, 0.604906, -6.16056e-17, 0.270637, 3.14159, 0
0.522682, -1.03729e-16, 0.604906, -6.16058e-17, 0.270637, 3.14159, 0
0.522682, -1.03728e-16, 0.604906, -6.16059e-17, 0.270638, 3.14159, 0
0.522682, -1.03728e-16, 0.604906, -6.16061e-17, 0.270639, 3.14159, 0
0.522682, -1.03728e-16, 0.604906, -6.16062e-17, 0.270639, 3.14159, 0
0.522682, -1.03728e-16, 0.604906, -6.16063e-17, 0.27064, 3.14159, 0
0.522682, -1.03728e-16, 0.604906, -6.16065e-17, 0.27064, 3.14159, 0
0.522682, -1.03728e-16, 0.604906, -6.16066e-17, 0.270641, 3.14159, 0
0.522682, -1.03728e-16, 0.604906, -6.16068e-17, 0.270642, 3.14159, 0
0.522682, -1.03728e-16, 0.604906, -6.16069e-17, 0.270642, 3.14159, 0
0.522682, -1.03728e-16, 0.604906, -6.1607e-17, 0.270643, 3.14159, 0
0.522682, -1.03728e-16, 0.604906, -6.16071e-17, 0.270643, 3.14159, 0
0.522682, -1.03727e-16, 0.604906, -6.16073e-17, 0.270644, 3.14159, 0
0.522682, -1.03727e-16, 0.604906, -6.16074e-17, 0.270645, 3.14159, 0
0.522681, -1.03727e-16, 0.604906, -6.16075e-17, 0.270645, 3.14159, 0
0.522681, -1.03727e-16, 0.604906, -6.16077e-17, 0.270646, 3.14159, 0
0.522681, -1.03727e-16, 0.604906, -6.16078e-17, 0.270646, 3.14159, 0
0.522681, -1.03727e-16, 0.604906, -6.16079e-17, 0.270647, 3.14159, 0
0.522681, -1.03727e-16, 0.604906, -6.1608e-17, 0.270647, 3.14159, 0
0.522681, -1.03727e-16, 0.604906, -6.16081e-17, 0.270648, 3.14159, 0
0.522681, -1.03727e-16, 0.604906, -6.16083e-17, 0.270648, 3.14159, 0
0.522681, -1.03727e-16, 0.604906, -6.16084e-17, 0.270649, 3.14159, 0
0.522681, -1.03727e-16, 0.604905, -6.16085e-17, 0.270649, 3.14159, 0
0.522681, -1.03726e-16, 0.604905, -6.16086e-17, 0.27065, 3.14159, 0
0.522681, -1.03726e-16, 0.604905, -6.16087e-17, 0.27065, 3.14159, 0
0.522681, -1.03726e-16, 0.604905, -6.16088e-17, 0.270651, 3.14159, 0
0.522681, -1.03726e-16, 0.604905, -6.16089e-17, 0.270651, 3.14159, 0
0.522681, -1.03726e-16, 0.604905, -6.16091e-17, 0.270652, 3.14159, 0
0.522681, -1.03726e-16, 0.604905, -6.16092e-17, 0.270652, 3.14159, 0
0.522681, -1.03726e-16, 0.604905, -6.16093e-17, 0.270653, 3.14159, 0
0.52268, -1.03726e-16, 0.604905, -6.16094e-17, 0.270653, 3.14159, 0
0.52268, -1.03726e-16, 0.604905, -6.16095e-17, 0.270654, 3.14159, 0
0.52268, -1.03726e-16, 0.604905, -6.16096e-17, 0.270654, 3.14159, 0
0.52268, -1.03726e-16, 0.604905, -6.16097e-17, 0.270655, 3.14159, 0
0.52268, -1.03726e-16, 0.604905, -6.16098e-17, 0.270655, 3.14159, 0
0.52268, -1.03725e-16, 0.604905, -6.16099e-17, 0.270656, 3.14159, 0
0.52268, -1.03725e-16, 0.604905, -6.161e-17, 0.270656, 3.14159, 0
0.52268, -1.03725e-16, 0.604905, -6.16101e-17, 0.270656, 3.14159, 0
0.52268, -1.03725e-16, 0.604905, -6.16102e-17, 0.270657, 3.14159, 0
0.52268, -1.03725e-16, 0.604905, -6.16103e-17, 0.270657, 3.14159, 0
0.52268, -1.03725e-16, 0.604905, -6.16104e-17, 0.270658, 3.14159, 0
0.52268, -1.03725e-16, 0.604905, -6.16105e-17, 0.270658, 3.14159, 0
0.52268, -1.03725e-16, 0.604905, -6.16106e-17, 0.270659, 3.14159, 0
0.52268, -1.03725e-16, 0.604905, -6.16107e-17, 0.270659, 3.14159, 0
0.52268, -1.03725e-16, 0.604905, -6.16108e-17, 0.270659, 3.14159, 0
0.52268, -1.03725e-16, 0.604905, -6.16109e-17, 0.27066, 3.14159, 0
0.52268, -1.03725e-16, 0.604905, -6.1611e-17, 0.27066, 3.14159, 0
0.52268, -1.03725e-16, 0.604905, -6.16111e-17, 0.270661, 3.14159, 0
0.52268, -1.03725e-16, 0.604905, -6.16111e-17, 0.270661, 3.14159, 0
0.52268, -1.03724e-16, 0.604905, -6.16112e-17, 0.270661, 3.14159, 0
0.522679, -1.03724e-16, 0.604905, -6.16113e-17, 0.270662, 3.14159, 0
0.522679, -1.03724e-16, 0.604905, -6.16114e-17, 0.270662, 3.14159, 0
0.522679, -1.03724e-16, 0.604905, -6.16115e-17, 0.270663, 3.14159, 0
0.522679, -1.03724e-16, 0.604904, -6.16116e-17, 0.270663, 3.14159, 0
0.522679, -1.03724e-16, 0.604904, -6.16117e-17, 0.270663, 3.14159, 0
0.522679, -1.03724e-16, 0.604904, -6.16117e-17, 0.270664, 3.14159, 0
0.522679, -1.03724e-16, 0.604904, -6.16118e-17, 0.270664, 3.14159, 0
0.522679, -1.03724e-16, 0.604904, -6.16119e-17, 0.270664, 3.14159, 0
0.522679, -1.03724e-16, 0.604904, -6.1612e-17, 0.270665, 3.14159, 0
0.522679, -1.03724e-16, 0.604904, -6.16121e-17, 0.270665, 3.14159, 0
0.522679, -1.03724e-16, 0.604904, -6.16122e-17, 0.270665, 3.14159, 0
0.522679, -1.03724e-16, 0.604904, -6.16122e-17, 0.270666, 3.14159, 0
0.522679, -1.03724e-16, 0.604904, -6.16123e-17, 0.270666, 3.14159, 0
0.522679, -1.03724e-16, 0.604904, -6.16124e-17, 0.270666, 3.14159, 0
0.522679, -1.03723e-16, 0.604904, -6.16125e-17, 0.270667, 3.14159, 0
0.522679, -1.03723e-16, 0.604904, -6.16125e-17, 0.270667, 3.14159, 0
0.522679, -1.03723e-16, 0.604904, -6.16126e-17, 0.270667, 3.14159, 0
0.522679, -1.03723e-16, 0.604904, -6.16127e-17, 0.270668, 3.14159, 0
0.522679, -1.03723e-16, 0.604904, -6.16128e-17, 0.270668, 3.14159, 0
0.522679, -1.03723e-16, 0.604904, -6.16128e-17, 0.270668, 3.14159, 0
0.522679, -1.03723e-16, 0.604904, -6.16129e-17, 0.270669, 3.14159, 0
0.522679, -1.03723e-16, 0.604904, -6.1613e-17, 0.270669, 3.14159, 0
0.522679, -1.03723e-16, 0.604904, -6.1613e-17, 0.270669, 3.14159, 0
0.522679, -1.03723e-16, 0.604904, -6.16131e-17, 0.27067, 3.14159, 0
0.522679, -1.03723e-16, 0.604904, -6.16132e-17, 0.27067, 3.14159, 0
0.522678, -1.03723e-16, 0.604904, -6.16133e-17, 0.27067, 3.14159, 0
0.522678, -1.03723e-16, 0.604904, -6.16133e-17, 0.270671, 3.14159, 0
0.522678, -1.03723e-16, 0.604904, -6.16134e-17, 0.270671, 3.14159, 0
0.522678, -1.03723e-16, 0.604904, -6.16135e-17, 0.270671, 3.14159, 0
0.522678, -1.03723e-16, 0.604904, -6.16135e-17, 0.270671, 3.14159, 0
0.522678, -1.03723e-16, 0.604904, -6.16136e-17, 0.270672, 3.14159, 0
0.522678, -1.03723e-16, 0.604904, -6.16136e-17, 0.270672, 3.14159, 0
0.522678, -1.03722e-16, 0.604904, -6.16137e-17, 0.270672, 3.14159, 0
0.522678, -1.03722e-16, 0.604904, -6.16138e-17, 0.270673, 3.14159, 0
0.522678, -1.03722e-16, 0.604904, -6.16138e-17, 0.270673, 3.14159, 0
0.522678, -1.03722e-16, 0.604904, -6.16139e-17, 0.270673, 3.14159, 0
0.522678, -1.03722e-16, 0.604904, -6.1614e-17, 0.270673, 3.14159, 0
0.522678, -1.03722e-16, 0.604904, -6.1614e-17, 0.270674, 3.14159, 0
0.522678, -1.03722e-16, 0.604904, -6.16141e-17, 0.270674, 3.14159, 0
0.522678, -1.03722e-16, 0.604904, -6.16141e-17, 0.270674, 3.14159, 0
0.522678, -1.03722e-16, 0.604904, -6.16142e-17, 0.270674, 3.14159, 0
0.522678, -1.03722e-16, 0.604904, -6.16143e-17, 0.270675, 3.14159, 0
0.522678, -1.03722e-16, 0.604904, -6.16143e-17, 0.270675, 3.14159, 0
0.522678, -1.03722e-16, 0.604904, -6.16144e-17, 0.270675, 3.14159, 0
0.522678, -1.03722e-16, 0.604904, -6.16144e-17, 0.270675, 3.14159, 0
0.522678, -1.03722e-16, 0.604904, -6.16145e-17, 0.270676, 3.14159, 0
0.522678, -1.03722e-16, 0.604904, -6.16145e-17, 0.270676, 3.14159, 0
0.522678, -1.03722e-16, 0.604904, -6.16146e-17, 0.270676, 3.14159, 0
0.522678, -1.03722e-16, 0.604903, -6.16146e-17, 0.270676, 3.14159, 0
0.522678, -1.03722e-16, 0.604903, -6.16147e-17, 0.270677, 3.14159, 0
0.522678, -1.03722e-16, 0.604903, -6.16148e-17, 0.270677, 3.14159, 0
0.522678, -1.03722e-16, 0.604903, -6.16148e-17, 0.270677, 3.14159, 0
0.522678, -1.03722e-16, 0.604903, -6.16149e-17, 0.270677, 3.14159, 0
0.522678, -1.03721e-16, 0.604903, -6.16149e-17, 0.270678, 3.14159, 0
0.522678, -1.03721e-16, 0.604903, -6.1615e-17, 0.270678, 3.14159, 0
0.522678, -1.03721e-16, 0.604903, -6.1615e-17, 0.270678, 3.14159, 0
0.522678, -1.03721e-16, 0.604903, -6.16151e-17, 0.270678, 3.14159, 0
0.522678, -1.03721e-16, 0.604903, -6.16151e-17, 0.270678, 3.14159, 0
0.522678, -1.03721e-16, 0.604903, -6.16152e-17, 0.270679, 3.14159, 0
0.522677, -1.03721e-16, 0.604903, -6.16152e-17, 0.270679, 3.14159, 0
0.522677, -1.03721e-16, 0.604903, -6.16153e-17, 0.270679, 3.14159, 0
0.522677, -1.03721e-16, 0.604903, -6.16153e-17, 0.270679, 3.14159, 0
0.522677, -1.03721e-16, 0.604903, -6.16154e-17, 0.270679, 3.14159, 0
0.522677, -1.03721e-16, 0.604903, -6.16154e-17, 0.27068, 3.14159, 0
0.522677, -1.03721e-16, 0.604903, -6.16154e-17, 0.27068, 3.14159, 0
0.522677, -1.03721e-16, 0.604903, -6.16155e-17, 0.27068, 3.14159, 0
0.522677, -1.03721e-16, 0.604903, -6.16155e-17, 0.27068, 3.14159, 0
